LOAD#1.TotW#3,Load Fort UPS Actual Power,W,962,962.000000,0,2016-09-22 16:37:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,898,898.000000,0,2016-10-11 21:17:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,6911,6911.000000,0,2016-10-30 14:55:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,946,946.000000,0,2016-09-19 23:22:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-17 05:48:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-02 14:18:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-07 01:54:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,300.000000,0,2017-02-03 20:28:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-26 00:08:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,901,901.000000,0,2016-09-21 05:38:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,825,825.000000,0,2016-12-03 14:06:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-13 23:16:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-29 01:54:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-18 14:53:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-15 00:29:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,673,673.000000,0,2016-12-13 19:40:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-04 11:46:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,1326,1326.000000,0,2016-10-29 14:15:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,131,2017-02-12 02:02:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-30 16:24:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,891,891.000000,0,2016-09-26 21:48:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,587,587.000000,0,2016-11-19 16:57:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,874,874.000000,0,2016-10-30 01:06:00.000
